group1,group2,value,weight
B,C,1.06000672759727,5
A,C,-0.780115484555623,9
B,C,-3.0430420937508,6
A,C,1.64015371360968,1
B,C,-2.02525515773099,4
A,C,0.457618725152762,6
B,C,0.0408152997447667,5
A,C,0.354151282041079,10
B,C,1.17393449411731,2
A,C,0.0103962908539624,3
B,C,0.454216937069287,4
A,C,-0.962316061262188,7
B,C,0.230443468084755,4
A,C,-0.0793051928264866,2
B,C,0.683791957609903,3
A,C,0.76995868908041,3
B,C,-0.356388224868328,10
A,C,-1.2691880350063,10
B,C,-1.17646353370639,9
A,C,-0.833314472184029,8
B,C,0.234770371485706,8
A,C,-0.747896952792213,6
B,C,0.10211444084243,8
A,C,1.18234086006181,8
B,C,-0.475401105805934,10
A,C,0.665313418406332,6
B,C,-0.196803771972613,2
A,C,-0.363470239390582,4
B,C,-0.46941380599171,7
A,C,0.0512354459906477,1
B,C,-0.487327922948217,10
A,C,1.05877308446683,8
B,C,-0.0260131435069496,10
A,C,0.649954498798221,8
B,C,1.60130824596973,7
A,C,0.508739446409899,1
B,C,-1.55877650837489,7
A,C,-1.28023560291426,8
B,C,-0.377439191698415,7
A,C,0.881223213619763,7
B,C,-0.318302699068052,6
A,C,-0.296614731231431,7
B,C,0.445999223309905,6
A,C,0.0458522025810526,3
B,C,0.0187792354827036,2
A,C,-0.218201516272634,5
B,C,1.09969561601263,5
A,C,-0.0808904502497352,9
B,C,0.326395669813417,6
A,C,0.494032424505928,2
B,C,0.323307699090489,3
A,C,0.298632099938792,8
B,C,-1.05447331275015,3
A,C,2.27561131089447,7
B,C,0.515782262196748,5
A,C,-1.22608335571843,1
B,C,1.62976745437875,10
A,C,-0.234112248005043,7
B,C,1.47002253380271,9
A,C,0.961269322749314,4
B,C,-0.284391559218969,1
A,C,0.0584780226922803,8
B,C,-0.789273191537514,2
A,C,-1.92208251163408,4
B,C,-0.878020358618188,2
A,C,0.0593503200363265,4
B,C,-0.354134970406193,1
A,C,0.73204004150361,10
B,C,-0.316929553320042,10
A,C,-1.14556780429341,2
B,C,-0.858711079451487,1
A,C,-2.38290968804366,3
B,C,0.869246824172282,3
A,C,0.503325700510777,10
B,C,0.243455526314402,5
A,C,0.120889789125243,6
B,C,0.396486088255322,9
A,C,-0.636586716778741,1
B,C,-1.33276388429086,1
A,C,0.055373830493946,10
B,C,-0.497953417701195,7
A,C,0.459119333957772,7
B,C,0.685471316227953,3
A,C,-1.17813261892423,7
B,C,-1.55898724688094,5
A,C,1.2706896681137,3
B,C,-1.19558067083496,8
A,C,-1.15543911561826,2
B,C,0.00166728426766845,1
A,C,-1.36510246068058,10
B,C,0.37215302634578,10
A,C,-0.755770852920971,10
B,C,1.32840321079352,2
A,C,-1.55636019608178,4
B,C,0.727466526310999,2
A,C,-0.404454034524229,9
B,C,2.09165124086567,1
A,C,-0.443352082961928,8
B,C,-1.0468637099178,1
A,C,-0.576947315682152,3
B,C,0.0499192653038379,4
A,C,-0.22058807093715,5
B,C,-0.668898725791191,1
A,C,-0.0980197403525761,8
B,C,0.15584688149267,3
A,C,-2.46113429036108,9
B,C,-1.58229807802432,1
A,C,-1.66419905305459,4
B,C,0.81648229622705,9
A,C,-0.268549184669644,9
B,C,-0.213321411622,8
A,C,1.46117261191491,1
B,C,-1.11767000516193,9
A,C,2.15070834107783,6
B,C,-0.253571645152142,4
A,C,-1.46103684296366,8
B,C,-0.901634561289051,8
A,C,-0.290502903042105,8
B,C,0.550047415763751,7
A,C,-0.230740004060416,5
B,C,-0.888021054009763,6
A,C,-1.08606503483494,5
B,C,0.678830044883527,5
A,C,-0.123619726282818,6
B,C,0.28861780651494,1
A,C,-0.168173127438983,2
B,C,-1.47954141265819,3
A,C,0.997533396219625,8
B,C,0.113384250907428,7
A,C,1.53089088318336,10
B,C,1.73402493325087,2
A,C,0.144689291538965,5
B,C,-0.243125317307897,3
A,C,-2.52996204073049,3
B,C,-0.0155833081331367,6
A,C,-0.151469471634135,7
B,C,1.44681284569684,4
A,C,-0.614367437511406,2
B,C,1.1051034888897,8
A,C,-0.719282286808713,1
B,C,-0.398820259191516,6
A,C,0.282939345522232,7
B,C,0.799862847862238,1
A,C,-0.159896278952735,6
B,C,1.07410491635345,7
A,C,1.60784767569236,10
B,C,-0.243415227700565,7
A,C,-1.16875960619712,2
B,C,-0.0799428615463434,9
A,C,1.02230839471999,7
B,C,-0.593714629921937,2
A,C,0.0491694939304847,2
B,C,0.590659483526194,6
A,C,-0.282583962560552,10
B,C,-0.675790536748069,1
A,C,-0.211589888625789,5
B,C,0.843705201443671,6
A,C,-1.50883960751091,7
B,C,-0.916641170711652,2
A,C,-0.7555324990318,3
B,C,-1.41373130621303,7
A,C,-0.706393485611885,7
B,C,2.63990892840178,2
A,C,-1.24845640072038,6
B,C,-1.47644547043124,5
A,C,-1.13462498991776,3
B,C,-0.494830993042788,7
A,C,-1.40190960436812,2
B,C,0.842267463738454,6
A,C,-0.17043237452974,7
B,C,-1.53153961659122,3
A,C,-0.707630536221317,8
B,C,-0.252738139280548,3
A,C,0.0914223135336829,9
B,C,1.04000777272316,1
A,C,-0.203668533204204,8
B,C,-1.60082268041278,2
A,C,0.436502996933255,1
B,C,-0.539824719219515,6
A,C,-1.1084201414392,2
B,C,1.13658532591457,7
A,C,-1.03454372646235,10
B,C,1.17056643243886,6
A,C,-0.155278051525074,7
B,C,0.949047979028516,7
A,C,0.730625585191137,3
B,C,-0.200615352521479,9
A,C,2.00140110222435,4
B,C,0.57442292631339,8
A,C,-0.664925500442886,6
B,C,-0.212492686736584,6
A,C,-0.189888828168284,8
B,C,1.33218264785634,9
A,C,1.29495547945803,6
B,C,1.52889852286636,5
A,C,1.9314070969619,3
B,C,0.315807749569516,7
A,C,0.0866295559086782,1
B,C,1.05023366799285,4
A,C,0.639218177155645,7
B,C,0.663016852281734,2
A,C,-0.140860413859858,4
B,C,1.31072837251347,8
A,C,0.596774866989602,1
B,C,1.05330328370955,4
A,C,-0.114852327178463,3
B,C,-0.00206668166227511,2
A,C,-0.903380196420682,1
B,C,0.861516583813893,2
A,C,-1.26823080551632,8
B,C,-1.35361789666645,6
A,C,1.27142490022253,2
B,C,-2.71275262512964,8
A,C,0.604440068289104,5
B,C,-1.20009732183932,3
A,C,1.05838613937422,7
B,C,0.301562313184426,3
A,C,0.0778120656170425,5
B,C,0.562309074070587,10
A,C,0.246548898389054,6
B,C,-0.534501995754575,7
A,C,-1.17005854417237,4
B,C,0.13885777339962,3
A,C,-0.508076573665832,4
B,C,0.61686924279393,9
A,C,-1.10422129289765,4
B,C,-1.62167154043087,4
A,C,0.449035477099646,8
B,C,1.33846785753317,2
A,C,0.269635475302658,4
B,C,-0.29395955538104,1
A,C,-0.0197160578935917,10
B,C,1.18236573857532,5
A,C,-0.562575186921549,2
B,C,0.0586710721090255,5
A,C,-0.0464126322115531,5
B,C,0.0877719845162016,2
A,C,1.0853210617842,7
B,C,0.440391218887516,1
A,C,0.145012213476588,6
B,C,-1.58093635283467,1
A,C,-0.0501246438759152,6
B,C,0.591777592753867,6
A,C,0.311228467770346,10
B,C,-0.948128992844438,10
A,C,-0.649667304722502,1
B,C,-0.704542048818659,3
A,C,-0.992396199331627,1
B,C,0.929449790290667,5
A,C,0.915392004254763,5
B,C,0.828167358938167,6
A,C,-0.598047686428119,1
B,C,-0.163086750138001,7
A,C,0.444575948862914,10
B,C,0.910133637482733,4
A,C,-0.0289590117801556,5
B,C,-0.326370299778888,7
A,C,-2.31402413537706,1
B,C,-0.202712743214124,6
A,C,-0.784187628668911,5
B,C,0.448870852991235,10
A,C,-0.460401428212233,7
B,C,0.614190736323892,7
A,C,-0.232243502982146,3
B,C,-0.810337721692242,2
A,C,-2.13858253706377,4
B,C,-0.873400313469904,1
A,C,0.409136659963735,6
B,C,-0.464587744326188,6
A,C,0.362784684941159,9
B,C,-2.51665541213397,6
A,C,0.13795870333195,1
B,C,-0.229962855445624,2
A,C,-0.300660861074876,10
B,C,1.07463078157379,5
A,C,0.334426301795959,8
B,C,0.183757669652112,9
A,C,2.0148013146655,6
B,C,-0.210317542027508,2
A,C,0.702578519474287,6
B,C,-0.346127216315455,4
A,C,-0.536506626591026,5
B,C,0.848207804293255,6
A,C,-0.148110940615381,3
B,C,-0.727772634730167,5
A,C,-0.326889306433615,9
B,C,-0.182961753564008,6
A,C,0.483306871315445,1
B,C,0.0141321608118683,10
A,C,0.123506487066817,8
B,C,1.83745134594218,1
A,C,-1.76405876106873,10
B,C,-0.361044446707671,6
A,C,-0.104362929788914,6
B,C,-1.37535545004305,3
A,C,2.59696306766082,6
B,C,-0.52556606733551,2
A,C,1.02875645115147,10
B,C,-0.534985821127892,10
A,C,-0.769562599096142,10
B,C,-1.0015750915853,6
A,C,-1.05494362302087,8
B,C,-2.66657054090828,1
A,C,0.785654319879316,3
B,C,-0.427473684502471,10
A,C,0.181672249556084,9
B,C,-0.296827244587549,2
A,C,0.207310259463777,8
B,C,-0.910539797991314,6
A,C,-0.223226503227413,8
B,C,0.479771945897333,4
A,C,0.446369294396746,7
B,C,-0.0543850632027084,2
A,C,-1.63359325955961,7
B,C,0.609866212645458,5
A,C,0.63889971783422,10
B,C,1.7030367012705,5
A,C,-1.68095722221651,4
B,C,0.305843837300997,10
A,C,-0.121464044552845,7
B,C,1.24231160562152,2
A,C,0.180117754678318,4
B,C,-1.23483273718202,4
A,C,-0.695646221369216,5
B,C,0.559017557622191,1
A,C,-0.873732055069825,2
B,C,-2.26488097456784,10
A,C,1.86124842286734,9
B,C,0.343655619583252,7
A,C,0.786433118061954,3
B,C,-0.771682841177145,6
A,C,-0.326107527586343,2
B,C,-2.11138270669242,8
A,C,1.66190047178796,4
B,C,0.748439523845621,8
A,C,-0.962342667503289,2
B,C,0.245381066964205,10
A,C,0.576030173919806,9
B,C,-0.99129232593395,2
A,C,-0.964833140986644,10
B,C,0.610946900113954,8
A,C,0.443754715311865,8
B,C,0.806637172472086,9
A,C,-0.250572338806465,4
B,C,-0.475269323912739,8
A,C,0.993379189077703,9
B,C,0.483690325592928,7
A,C,0.543495608465665,4
B,C,-2.20226817797258,1
A,C,-1.82839325546935,2
B,C,-0.468977093950456,6
A,C,-0.188318492654246,3
B,C,0.903974141208403,10
A,C,0.202208185574804,5
B,C,-0.665043647070732,1
A,C,-1.01976918835221,3
B,C,2.36341997663141,1
A,C,0.905438484935958,6
B,C,0.467596077794536,10
A,C,0.997421328813162,3
B,C,-0.138740239611363,1
A,C,-1.07674008796299,1
B,C,-0.713192609322755,10
A,C,-1.06270692601372,10
B,C,2.59271846013703,1
A,C,-1.16253633685771,1
B,C,-0.729154621673451,1
A,C,0.450954959806561,8
B,C,-0.291070835158854,9
A,C,-1.6936923779688,8
B,C,0.244670251396931,4
A,C,-1.02806858255558,9
B,C,-1.30056985861086,4
A,C,-1.11425700694693,9
B,C,1.23392948014581,5
A,C,-0.156193566868142,2
B,C,0.524131195747268,2
A,C,-0.558667892305225,8
B,C,-0.0765682251548191,6
A,C,-0.190330405726048,10
B,C,1.88205454586431,10
A,C,3.00836976678115,10
B,C,0.61714485865655,3
A,C,-1.13306049458425,1
B,C,-0.418089344731984,4
A,C,-0.0133742753705554,9
B,C,0.312651142368183,3
A,C,-0.934386310888053,8
B,C,0.461149414811062,5
A,C,0.563491231924798,3
B,C,-0.318960684398419,7
A,C,0.415113244223892,2
B,C,-1.85117682638904,4
A,C,0.0843885752999117,4
B,C,0.701608024074118,7
A,C,-0.47842286940272,9
B,C,-0.647119060947638,9
A,C,-0.249308395058748,3
B,C,1.79045495706365,8
A,C,-0.359243639910786,7
B,C,-0.114635631476499,10
A,C,-1.3269252842675,4
B,C,0.98464620987312,4
A,C,-0.481544411125288,9
B,C,1.53812385918098,7
A,C,-1.16529142033113,9
B,C,0.485967446432243,5
A,C,-1.6111511584149,6
B,C,1.40824764925653,9
A,C,0.29879881629439,10
B,C,1.05026943424515,10
A,C,0.626976867115674,1
B,C,1.85233169999825,7
A,C,1.94484994267134,3
B,C,-1.19674316926086,4
A,C,0.659170842437698,7
B,C,-0.77685897623906,5
A,C,-0.211147282805381,4
B,C,-1.31719097231463,8
A,C,0.0468553238683135,4
B,C,-1.38823053119871,6
A,C,-0.69398419238524,6
B,C,-0.00884881262132623,7
A,C,-0.73078975365684,3
B,C,0.00620660987555089,8
A,C,0.996648760964831,10
B,C,-0.474716166093355,4
A,C,0.388946425900739,3
B,C,-0.291063799657652,3
A,C,0.252438407426181,5
B,C,0.253431770828862,1
A,C,0.675278584302688,1
B,C,0.28417370422107,4
A,C,-1.62117489027959,1
B,C,-1.32719862311224,3
A,C,1.19516718143187,6
B,C,-0.745346070416295,5
A,C,0.2696029406516,9
B,C,-0.104896669178468,2
A,C,0.141050627895653,8
B,C,1.94268130620777,3
A,C,-1.38192078359506,7
B,C,1.31470085309417,7
A,C,0.398076724519143,4
B,C,0.170502881568112,5
A,C,-0.710926283298625,1
B,C,0.937738230267013,1
A,C,0.42833947644234,2
B,C,0.185173212021911,6
A,C,-1.02707996762829,8
B,C,0.919476994426035,2
A,C,-0.336675672866101,10
B,C,-0.375755251779642,9
A,C,1.15583213758435,3
B,C,0.660345511065542,7
A,C,-0.576375050673955,8
B,C,0.54921172685106,2
A,C,-0.860516202225035,8
B,C,0.765394957630451,10
A,C,-0.805691516432316,3
B,C,-1.81234698467242,9
A,C,1.70354112931358,6
B,C,-0.385692769138937,2
A,C,0.664165871661147,4
B,C,-1.13134946562918,10
A,C,-0.140289370488178,2
B,C,0.661241078500285,10
A,C,1.00425446054528,8
B,C,0.670805292219104,2
A,C,0.583304297905053,9
B,C,-0.232060222866065,8
A,C,0.38123306985021,3
B,C,0.750355273416288,4
A,C,-1.3384549361758,8
B,C,-0.194392027098951,3
A,C,-0.701837143918787,6
B,C,-1.36573864056644,3
A,C,1.18606695404847,6
B,C,1.13236931652966,7
A,C,-0.285871795361347,9
B,C,-0.685272055697349,5
A,C,1.0670553183579,1
B,C,0.0443078555839961,4
A,C,-0.755094321828521,6
B,C,-0.453917036957449,4
A,C,-2.11051976106959,6
B,C,-0.345729865300043,1
A,C,2.25886422174248,7
B,C,-0.320359690957314,7
A,C,-0.856527323238315,9
B,C,0.861671521172974,1
A,C,0.382665650831707,6
B,C,0.425899060154632,7
A,C,-0.575687143347401,6
B,C,-0.323803444559832,9
A,C,0.506194854200948,4
B,C,-1.0775145450883,8
A,C,0.672798335590218,1
B,C,0.463733995863935,9
A,C,-0.95353585605808,1
B,C,0.27469807375693,6
A,C,-0.850015451683685,6
B,C,0.0637773228700717,8
A,C,0.231270628622692,3
B,C,-0.626402421317214,8
A,C,-1.03990334011747,9
B,C,-0.646753398671333,6
A,C,-0.422287457692718,1
B,C,-0.25174029873452,7
A,C,-0.553551944397375,7
B,C,-0.690205406247273,5
A,C,0.752413819335097,5
B,C,-1.2310712762966,6
A,C,0.845699825072751,9
B,C,0.601410605583229,9
A,C,-0.649820011743692,5
B,C,1.13515897131984,9
A,C,-0.160205130615453,7
B,C,-0.256347654640665,8
A,C,-0.400382874965458,5
B,C,0.119651339361427,9
A,C,-0.578871788880414,7
B,C,-1.94421371704595,6
A,C,-1.01303794217118,1
B,C,0.155389689392993,10
A,C,1.56052475800057,5
B,C,0.731568009826362,2
A,C,0.936753605073799,9
B,C,0.465622130036412,9
A,C,0.84624404109727,3
B,C,1.4403985985021,2
A,C,-1.03745262545768,9
B,C,-1.63065157670543,6
A,C,-0.055817113142442,10
B,C,-0.985138162364147,8
A,C,-1.71268994092328,8
B,C,0.359427088423764,9
A,C,-1.31437695638301,2
B,C,3.11990336627216,4
A,C,0.0577553092665597,4
B,C,0.732201010249871,10
A,C,0.759336047459029,6
B,C,-0.985111771771527,5
A,C,-0.0587592866552223,4
B,C,-1.07961219785632,10
A,C,0.399250299784826,2
B,C,0.795403886044051,5
A,C,-0.133127187244289,10
B,C,-2.42174747456494,9
A,C,0.88427766534013,2
B,C,-0.565090983121023,10
A,C,1.52908903214401,2
B,C,0.317196936015963,3
A,C,-0.495904711277881,7
B,C,-0.829286342503516,5
A,C,0.189464978582545,6
B,C,-1.1888637342896,8
A,C,0.637402211377345,1
B,C,0.555579599391586,2
A,C,0.192257101039299,4
B,C,1.02682614081388,6
A,C,-0.983477831004357,9
B,C,-0.932695191301619,1
A,C,-0.962873237165812,6
B,C,-0.81371210804954,10
A,C,-0.194512393646536,2
B,C,1.91601258971996,2
A,C,0.701769215376893,4
B,C,0.970549438716164,10
A,C,-0.128396479758676,4
B,C,-1.39470512574816,9
A,C,0.708553414978896,6
B,C,-0.205611965270065,5
A,C,0.272405778639437,8
B,C,0.965489926053761,5
A,C,0.688023221700235,1
B,C,-2.06527190761258,2
A,C,-2.15749440589516,8
B,C,1.70372824910126,4
A,C,-1.11997884489105,2
B,C,-0.991884696642173,7
A,C,-1.11797384393811,4
B,C,-0.599470204315027,6
A,C,-0.651384448698696,8
B,C,-0.674609487226732,5
A,C,-0.97542036080839,5
B,C,1.44603747253663,2
A,C,0.95568760446747,4
B,C,0.662421186628151,4
A,C,-0.568661524899932,6
B,C,-0.474505721944569,2
A,C,-0.465374953291176,8
B,C,-0.0353493985120566,9
A,C,-0.4930671035998,5
B,C,1.39669116085549,1
A,C,-1.02544555098029,2
B,C,0.189072697451169,8
A,C,0.718675760008062,2
B,C,0.00776612985127879,4
A,C,2.49145260159491,6
B,C,-0.170281035397102,3
A,C,-1.43660314661578,8
B,C,-0.80610594820817,6
A,C,0.991973744033243,4
B,C,1.34335343151508,4
A,C,-0.404408765756866,10
B,C,-1.52870995235775,6
A,C,1.38885683929779,4
B,C,0.0537258818921439,2
A,C,-0.0623860215577552,9
B,C,-1.01435639583184,3
A,C,-0.01706300174089,6
B,C,0.440007613327563,3
A,C,1.12100522501741,10
B,C,0.227301982331748,10
A,C,0.302342965754279,1
B,C,1.31627234218182,6
A,C,-0.666458787556845,6
B,C,-0.693132839508183,3
A,C,-0.534746332546923,7
B,C,0.129812590896849,3
A,C,0.211879250531832,5
B,C,0.119453211121037,6
A,C,1.52244066514535,7
B,C,0.00604323543671876,3
A,C,0.437541736519639,5
B,C,0.327224748485816,5
A,C,-0.0340910102980479,2
B,C,0.679630465058247,4
A,C,0.010297393744015,1
B,C,1.7538493541535,3
A,C,-0.675728636887604,7
B,C,0.600507503813497,10
A,C,1.05658070176622,7
B,C,-0.58933275658073,7
A,C,-0.520254528695621,2
B,C,0.705062888487336,5
A,C,-0.0996397365650601,2
B,C,-0.768530398354576,8
A,C,1.29013961993702,7
B,C,-1.35610042200221,4
A,C,-0.34454847139055,9
B,C,0.238898147570665,1
A,C,-2.06689354028086,1
B,C,0.732010095640409,8
A,C,0.655219387320841,8
B,C,0.509288087332744,2
A,C,-0.833503101484299,4
B,C,1.12146698480484,3
A,C,0.567231008520068,6
B,C,0.607039140570706,2
A,C,1.59389077460289,6
B,C,-0.17364751236258,2
A,C,1.73007189758199,4
B,C,-0.292271556083215,5
A,C,0.920725427408681,4
B,C,0.46938319225191,8
A,C,-0.088754109566294,2
B,C,-0.455744831493478,9
A,C,-0.245096862651364,10
B,C,-0.995459132747563,9
A,C,0.260062529174826,10
B,C,0.434304351210467,9
A,C,2.03047182600397,8
B,C,-0.759502011183149,1
A,C,-0.0548875701863899,3
B,C,-0.941279655581087,10
A,C,-0.715739913196699,5
B,C,-0.770877088794937,3
A,C,-0.290870646967627,4
B,C,2.17405773721934,2
A,C,1.01812619959898,1
B,C,0.80331953396476,1
A,C,-0.805233401036485,4
B,C,1.88231795167142,2
A,C,2.00618506800471,4
B,C,-0.840289002749175,10
A,C,0.205923906488025,10
B,C,0.250055822035417,4
A,C,-2.11327553894454,1
B,C,0.872785384766235,8
A,C,-0.842841994785486,2
B,C,0.817860080856419,5
A,C,0.493691096968959,4
B,C,0.415606711559037,5
A,C,0.652002535265311,9
B,C,0.785087785372173,7
A,C,0.360908822356377,3
B,C,-0.873702742668196,5
A,C,-0.870344485349957,5
B,C,-0.875329043986281,9
A,C,-0.266642823632545,10
B,C,0.201305979797595,9
A,C,-0.536706870278097,2
B,C,0.847561012935362,7
A,C,-0.171463434769024,6
B,C,-1.85565396166858,3
A,C,1.89204525947148,1
B,C,1.34347604375054,8
A,C,1.81602443440901,6
B,C,0.978758904198314,5
A,C,-1.77860971039665,10
B,C,-0.0544983080007015,1
A,C,0.55369946960038,1
B,C,0.435403621871756,3
A,C,0.730482378818194,7
B,C,0.551624034202804,3
A,C,-1.85368686085863,4
B,C,-0.0588844179452973,8
A,C,-0.317069742304797,9
B,C,0.0999515693007359,3
A,C,-1.47237375463124,3
B,C,-0.189274670853958,9
A,C,0.636197194382736,2
B,C,-0.667445033564985,7
A,C,-0.622203894610348,4
B,C,0.405745559790169,3
A,C,0.959025267486487,8
B,C,-0.952956954206969,6
A,C,1.17826423323284,2
B,C,-0.0155032458531166,4
A,C,1.69036908477083,10
B,C,2.2085373009467,8
A,C,1.18269781010809,7
B,C,0.183323482072816,6
A,C,0.385081089343451,3
B,C,-1.13297198875446,5
A,C,1.21976957677748,2
B,C,1.77778186208689,2
A,C,-0.231105037888992,9
B,C,0.157368779135986,5
A,C,-0.463283223269095,1
B,C,-0.86347256823941,10
A,C,1.27996971896777,10
B,C,-1.40384344558215,4
A,C,1.11566081696334,8
B,C,-1.30270621789377,2
A,C,-0.227845554894629,2
B,C,-0.420332469946882,8
A,C,-0.65199753086556,3
B,C,0.247770541578942,5
A,C,-0.250507231945975,7
B,C,0.95599670369311,8
A,C,0.877184567636834,7
B,C,1.72014518814069,7
A,C,1.17425211904075,3
B,C,-0.260734136623192,8
A,C,1.93492026873194,2
B,C,-1.57112335888235,2
A,C,0.863582172158915,5
B,C,-0.328354636047812,3
A,C,-1.45362548688691,9
B,C,1.01101850164654,9
A,C,0.583998144961727,7
B,C,0.0181024540836579,5
A,C,0.102990340592227,4
B,C,-0.331051927849374,8
A,C,-0.303744616021628,9
B,C,-0.197472524749392,5
A,C,-1.07084036150027,4
B,C,0.205767521814965,9
A,C,-0.463364216864924,1
B,C,0.703648225812381,1
A,C,-0.760313417564229,6
B,C,-0.88251498149318,6
A,C,0.938470387914593,10
B,C,-2.32167664694344,2
A,C,-0.259258664381073,7
B,C,0.726854015800581,10
A,C,-1.17962443373155,8
B,C,0.0287758355279222,8
A,C,0.479731441976519,10
B,C,-1.59170977402468,6
A,C,-1.38539849169078,9
B,C,-2.10911797979007,1
A,C,0.103738344489238,9
B,C,-0.435182689435085,10
A,C,0.788167448874155,9
B,C,-2.1089999375762,9
A,C,0.503220247154161,8
B,C,0.00284787111576569,10
A,C,0.268784295871715,8
B,C,1.29891009406231,5
A,C,0.690839039577959,9
B,C,0.585280599801311,3
A,C,0.0419534963934692,2
B,C,1.20489059802964,10
A,C,0.456343154396941,5
B,C,-0.0183655761835728,9
A,C,0.659335309494228,10
B,C,-1.00025163535053,3
A,C,0.857200531690208,5
B,C,-0.581375913906673,9
A,C,-0.1943946149043,1
B,C,-0.157820500919373,5
A,C,-0.229521681463799,3
B,C,-2.43991511230794,7
A,C,-0.325143518762321,9
B,C,-0.4489470800083,8
A,C,-0.130239775631992,1
B,C,0.634191991355635,4
A,C,-0.247485106665517,10
B,C,-1.81064815483581,1
A,C,-0.329840886018447,2
B,C,-2.1511984705034,7
A,C,-0.358595699578855,9
B,C,-2.37507708858517,7
A,C,0.495839633545248,1
B,C,0.473741445446137,9
A,C,-0.133982754892463,1
B,C,0.536075024222084,4
A,C,-1.42925692064754,10
B,C,1.04804093097701,3
A,C,0.0274913575219892,5
B,C,0.415056824937627,3
A,C,1.17750647036235,4
B,C,-0.133532063164766,7
A,C,2.37562872229705,9
B,C,-0.954392227308281,4
A,C,0.592477279702965,5
